215.9857784,2
217.3649831,3
217.4892804,109
218.2889893,7
221.3280678,10
221.8738128,2
222.1109141,3
222.279915,3
223.4094335,10
224.0537974,2
225.0082309,25
225.0290979,18
228.441282,2
229.040477,3
229.4166593,8
230.5785488,6
232.0727333,7
232.2494456,2
233.620717,5
233.7294553,1
235.1615287,12
235.4083186,4
235.851416,1
236.7138618,1
237.5161434,1
237.7406094,2
239.8763295,7
242.5376317,7
246.7476093,2
246.759584,4
247.4260805,2
247.6790801,15
251.9103149,2
253.0375814,1
254.1450563,4
255.0309268,4
257.6966563,5
258.8530902,3
259.9887687,2
260.6541276,2
261.8681126,1
262.1940069,15
262.2795321,1
262.663899,4
262.8180801,2
263.2440677,1
266.0286157,55
266.4165919,4
267.9527577,1
270.2421912,1
271.4191545,5
272.7717518,9
275.3372725,1
276.2084773,4
277.63274,10
277.7245324,1
278.6232835,31
280.8188555,2
281.6339873,8
287.6809258,14
288.3210639,4
289.7164694,1
293.7746307,3
295.4218447,15
297.9253061,2
298.8884406,7
299.1966479,1
299.9556416,1
299.9842102,108
300.7195196,2
302.8429106,1
304.0545257,16
306.7262091,52
307.4880714,14
307.9278272,3
308.9160322,1
309.0663716,13
310.3855377,1
310.6570971,2
311.6128551,1
315.5485043,5
323.6251015,1
324.5233192,2
324.9715517,1
325.6884258,1
326.7908165,3
327.305289,1
332.2377398,8
334.0580491,1
334.1014792,102
334.2983378,1
335.087486,4
336.5401767,2
339.5896753,6
340.2888081,4
340.6869706,2
343.2729032,1
343.5742907,2
345.1805008,1
345.2526198,13
349.0723628,1
349.3760074,4
349.9839032,1
351.6594546,9
352.8708948,1
359.4383498,76
359.8115803,1
362.4789413,2
364.1712836,2
364.7359494,3
365.5398939,2
367.7895405,24
368.5743078,2
368.7374129,3
368.9338776,3
370.291927,5
371.1094301,16
371.2602035,1
371.64729,1
373.4850753,2
374.1400701,1
374.7702999,5
375.4553252,1
378.0899868,1
378.560076,1
380.4507171,7
384.525447,1
386.6576749,3
391.0332652,1
392.571846,139
393.9150481,4
395.3739379,1
396.3106852,32
397.8242529,7
399.1137991,2
399.6807232,1
400.4365411,1
400.7029183,8
402.4285136,12
404.9528235,1
406.3814581,4
406.4988374,1
408.1034245,17
408.9257505,8
410.7695335,1
411.0837143,5
412.3871038,1
412.7480238,2
413.1241596,1
418.8064952,4
420.1126993,4
421.9756452,19
423.3846848,1
423.4334818,1
423.4359661,1
423.8870184,3
424.0461537,1
425.2839004,1
427.9003669,4
428.1009517,1
430.5480421,1
430.7837131,1
433.3756957,2
434.5386461,3
434.7728828,2
437.0627754,1
439.3646081,3
440.2783347,12
441.106034,6
441.3285171,2
442.3144594,1
442.331191,2
443.7811036,1
446.6029895,2
447.4428414,1
447.6424296,1
447.7606234,1
448.7216835,1
451.1379282,1
451.772915,1
452.3439817,5
452.8891852,26
453.6815845,1
453.7162758,1
455.2284498,7
457.9802385,2
461.1599834,15
461.35078,7
462.2030097,3
462.8545957,83
463.2187212,1
465.1118025,10
469.2708097,2
469.8535533,1
470.2495167,1
472.2835835,1
472.9573697,1
474.5212785,3
476.2457936,8
477.0413088,1
477.071791,2
479.8502921,1
480.1282168,1
480.1494745,2
480.4624131,4
480.9062888,1
481.0943883,1
482.2524937,3
483.1044996,7
483.2587516,1
486.9304461,17
487.9675635,3
488.168516,3
488.4564391,1
489.1302893,8
490.5587621,1
493.0983001,2
496.2339462,1
496.5100182,1
498.2155963,10
499.6882951,5
500.335285,2
502.104217,12
503.5106589,1
503.5615438,5
504.0020884,1
504.6218279,5
507.0382573,1
509.2738133,1
509.9244704,2
510.5099021,6
514.9162177,2
516.2671823,1
521.4519855,7
522.413712,1
523.0338697,3
525.3222978,4
529.9082404,1
534.555906,6
534.656448,1
534.854245,2
535.0777408,4
538.5917688,1
540.2832773,2
541.4977089,8
542.3085021,1
543.7036868,1
544.5789449,1
545.6634281,8
546.916245,1
547.4741669,3
549.3673437,2
549.9260852,4
552.6097389,1
553.2803175,1
554.9825848,1
557.1067291,4
559.1613274,1
563.5764375,1
569.4628993,1
572.5346519,1
572.7876901,4
587.8226471,2
588.1598404,5
593.9420326,3
597.2840267,1
602.0276279,1
603.1293197,3
605.442568,18
607.479245,1
611.8439267,1
614.5948929,1
614.8289387,2
615.8934367,2
616.1612815,1
621.8994879,1
622.0735631,1
624.6777883,1
626.2446058,1
630.7548826,2
631.7942881,2
632.7262679,1
633.4134375,1
637.1116746,1
638.4408337,1
639.7611645,1
642.3819874,1
644.9601108,3
646.6452296,1
647.8408273,1
649.5439644,1
650.0413881,1
654.9360193,7
655.7660307,1
656.0106871,2
656.9584209,1
662.4430607,1
673.5319499,2
675.5302385,1
675.7141677,1
675.9360018,1
677.4911697,1
678.8177882,1
681.4110643,1
688.4754204,1
689.9155419,3
696.4054567,1
696.5946219,5
696.9897368,1
697.8270188,3
699.5746566,3
701.5985942,1
701.7390413,1
702.1773836,1
702.9774087,1
703.677279,1
705.3486494,1
710.7564856,1
712.684653,1
719.3715882,1
721.9024605,4
722.1345397,1
727.4809575,1
728.0897558,1
728.4183766,1
730.2173452,72
730.8959454,3
731.7181475,1
733.0250707,2
733.2688786,1
735.6974183,1
738.1413573,1
738.3636722,1
739.8959017,2
742.2465467,2
745.2332696,2
745.7459047,1
746.8824307,1
748.112147,2
748.4720834,1
751.8469903,1
753.4854568,55
755.3764864,7
757.9641747,10
761.2645088,3
764.5067108,6
765.4084742,1
767.3959793,1
771.2523679,1
777.7610374,1
780.8119922,1
789.6734264,1
795.7025811,61
799.3801308,6
801.3686645,1
803.832627,2
805.6301448,6
808.3853783,4
817.3818791,17
818.2735137,1
819.6162879,3
822.4459296,1
823.4828839,3
826.4637738,1
834.3613641,2
845.2270688,1
850.2508225,1
851.466735,1
852.4980173,1
855.7690711,3
864.3240551,2
872.2917137,1
872.6176226,1
881.391748,1
882.8644367,2
886.2727041,1
888.5287791,3
893.8906859,12
894.321072,1
897.8249773,3
898.0123345,1
900.1979507,2
900.2255934,1
901.4339527,2
905.5301301,1
914.0542017,1
918.3196526,3
920.2026221,1
926.6629827,2
932.108874,1
937.588233,3
937.9526482,1
941.5180255,1
942.5116307,1
943.9309474,2
958.1031319,1
967.6333844,2
968.737892,1
974.0952532,1
977.3947896,1
983.1264813,1
985.4360668,1
993.4384014,1
996.448394,1
999.9183258,1
1016.915408,2
1033.145645,1
1039.553925,1
1042.586582,2
1042.912106,1
1046.710349,2
1049.348664,3
1065.431599,3
1067.487203,3
1067.709475,4
1070.026031,1
1075.236061,2
1093.975265,1
1094.416233,1
1094.728838,1
1101.771617,1
1102.631022,3
1109.245869,4
1109.820801,3
1121.877115,2
1130.718159,5
1132.068106,2
1134.008782,1
1147.795201,1
1158.541893,1
1162.1565,1
1167.033386,2
1167.28635,1
1172.083148,1
1181.534004,3
1207.715034,1
1211.281991,1
1212.00616,1
1218.509284,4
1234.513795,3
1236.856375,12
1246.056075,3
1248.660695,16
1255.750362,2
1261.020302,2
1283.011276,1
1293.606117,1
1342.964231,1
1351.301446,1
1354.52693,5
1356.717554,1
1366.438325,1
1367.882642,1
1378.350478,1
1403.238003,1
1410.481936,2
1419.117206,1
1424.540694,112
1448.088573,1
1453.485225,1
1463.047626,3
1464.320053,11
1477.76258,2
1482.55591,1
1483.583735,2
1497.806233,1
1498.661451,1
1519.364952,1
1542.285841,1
1553.869582,1
1565.203783,2
1569.30294,1
1582.831982,1
1584.538833,1
1614.670289,1
1618.73522,1
1645.084388,1
1650.586498,1
1655.217544,2
1684.668938,1
1705.727712,11
1725.188168,2
1728.909092,1
1738.980652,1
1751.85446,2
1772.343273,2
1785.253188,3
1786.620422,1
1807.355397,38
1825.13181,8
1828.169442,2
1829.394697,1
1830.329935,1
1834.040267,2
1838.488788,1
1843.019084,1
1845.799383,1
1846.348653,1
1858.666024,1
1859.707727,1
1863.71964,1
1868.670223,1
1877.107199,4
1878.667439,1
1881.101656,1
1884.439348,1
1886.443618,2
1891.064486,2
1895.6213,1
1902.546375,1
1905.445167,10
1916.091162,1
1919.221239,1
1922.843244,1
1923.181056,2
1925.614998,2
1931.911782,2
1932.093112,2
1933.18327,2
1941.914565,1
1944.52376,1
1956.932511,1
1960.001203,1
1961.479287,1
1963.369886,1
1975.184078,2
1978.598336,2
1986.226596,4
2008.485014,1
2009.787599,1
2011.634949,1
2012.686331,116
2014.8224,1
2028.818157,1
2033.587963,19
2034.143732,1
2039.628934,1
2048.328435,1
2051.2622,1
2052.992721,1
2069.33466,1
2069.559694,1
2070.454161,116
2076.547499,1
2077.79622,1
2079.209461,1
2087.529926,2
2089.400276,1
2091.059454,3
2100.830354,27
2102.662901,3
2108.893695,1
2111.256049,1
2111.77367,1
2114.273274,1
2114.471569,1
2116.990753,1
2119.209788,2
2119.46603,7
2137.219399,1
2138.01206,1
2141.310793,1
2144.01607,1
2145.877706,2
2148.005563,1
2148.1203,3
2163.383225,10
2167.691408,1
2170.48048,3
2174.41029,1
2183.910617,7
2185.018345,18
2196.394209,3
2220.993228,3
2224.76211,1
2229.142175,1
2230.443565,3
2231.746792,1
2240.680974,1
2251.629222,1
2253.056633,8
2255.775495,1
2259.956352,2
2285.132103,11
2289.719621,13
2293.153,12
2293.269584,1
2295.989125,1
2306.490678,1
2319.678548,74
2362.097822,2
2363.75262,1
2380.806592,11
2389.828592,22
2404.919591,1
2421.40986,1
2535.710872,1
2587.883522,1
2604.411623,21
2633.135435,3
2706.971438,1
3174.109653,1
3176.747924,1
3218.87006,4
3219.213574,4
3268.923418,2
